[2026-01-16T01:53:19.152Z] ACCESS: superadmin@ev.com | URL: /clinics | TokenRole: undefined
[2026-02-13T12:03:54.545Z] ACCESS: superadmin@ev.com | URL: /staff | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:55.620Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:55.638Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:55.705Z] ACCESS: superadmin@ev.com | URL: /stats?role=SUPER_ADMIN | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:55.721Z] ACCESS: superadmin@ev.com | URL: /unread-count | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:55.723Z] ACCESS: superadmin@ev.com | URL: /clinics | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:55.807Z] ACCESS: superadmin@ev.com | URL: /staff | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:55.901Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:55.911Z] ACCESS: superadmin@ev.com | URL: /unread-count | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:55.958Z] ACCESS: superadmin@ev.com | URL: /stats?role=SUPER_ADMIN | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:56.122Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:56.159Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:56.225Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:56.251Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:56.287Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:56.343Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:56.396Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:58.065Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:58.089Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:58.113Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:03:58.141Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:00.175Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:00.190Z] ACCESS: superadmin@ev.com | URL: /stats?role=SUPER_ADMIN | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:00.223Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:00.232Z] ACCESS: superadmin@ev.com | URL: /stats?role=SUPER_ADMIN | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:00.275Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:00.330Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:01.718Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:01.746Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:01.819Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:01.865Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:03.336Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:03.352Z] ACCESS: superadmin@ev.com | URL: /stats?role=SUPER_ADMIN | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:03.379Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:03.388Z] ACCESS: superadmin@ev.com | URL: /stats?role=SUPER_ADMIN | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:03.420Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:03.454Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:04.141Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:04.160Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:04.193Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:04.219Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:05.502Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:05.518Z] ACCESS: superadmin@ev.com | URL: /stats?role=SUPER_ADMIN | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:05.583Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:05.584Z] ACCESS: superadmin@ev.com | URL: /stats?role=SUPER_ADMIN | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:05.634Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:05.664Z] ACCESS: superadmin@ev.com | URL: /unread-count | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:05.703Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:06.339Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:06.359Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:06.405Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:06.412Z] ACCESS: superadmin@ev.com | URL: /invoices?status=all&startDate=&endDate=&clinicId=&search= | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:06.417Z] ACCESS: superadmin@ev.com | URL: /reports?status=all&startDate=&endDate=&clinicId= | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:06.481Z] ACCESS: superadmin@ev.com | URL: /invoices?status=all&startDate=&endDate=&clinicId=&search= | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:06.501Z] ACCESS: superadmin@ev.com | URL: /clinics/my | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:06.574Z] ACCESS: superadmin@ev.com | URL: /reports?status=all&startDate=&endDate=&clinicId= | DbRole: SUPER_ADMIN | TokenRole: SUPER_ADMIN
[2026-02-13T12:04:12.773Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:12.800Z] ACCESS: proclinic@gmail.com | URL: /select-clinic | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:12.892Z] ACCESS: proclinic@gmail.com | URL: / | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:12.931Z] ACCESS: proclinic@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:12.933Z] ACCESS: proclinic@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:12.953Z] ACCESS: proclinic@gmail.com | URL: /appointments | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.551Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.576Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.607Z] ACCESS: proclinic@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.609Z] ACCESS: proclinic@gmail.com | URL: /appointments | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.610Z] ACCESS: proclinic@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.616Z] ACCESS: proclinic@gmail.com | URL: / | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.619Z] ACCESS: proclinic@gmail.com | URL: /invoices | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.668Z] ACCESS: proclinic@gmail.com | URL: /booking-config | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.855Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.866Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:13.872Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.101Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.103Z] ACCESS: proclinic@gmail.com | URL: /stats?role=ADMIN | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.122Z] ACCESS: proclinic@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.251Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.303Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.335Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.358Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.383Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.407Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.434Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.456Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.484Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.503Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.524Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.545Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.566Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.586Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.607Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.630Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.647Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.666Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.683Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.699Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.716Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.767Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:14.782Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:23.580Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:33.697Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:43.694Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:04:53.587Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:05:03.683Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:05:13.587Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:05:23.581Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:05:33.693Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:05:43.687Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:05:53.701Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:06:03.694Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:06:13.689Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:06:23.693Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:06:33.812Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:23.312Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:24.341Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:24.370Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:24.399Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:24.437Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:26.800Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:26.828Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:26.878Z] ACCESS: proclinic@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:26.885Z] ACCESS: proclinic@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:26.887Z] ACCESS: proclinic@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:26.913Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:26.952Z] ACCESS: proclinic@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:26.986Z] ACCESS: proclinic@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:27.013Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:27.035Z] ACCESS: proclinic@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:43.733Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:43.764Z] ACCESS: proclinic@gmail.com | URL: / | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:43.767Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:43.785Z] ACCESS: proclinic@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:43.790Z] ACCESS: proclinic@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:43.812Z] ACCESS: proclinic@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:43.968Z] ACCESS: proclinic@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:43.972Z] ACCESS: proclinic@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:43.983Z] ACCESS: proclinic@gmail.com | URL: /appointments | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.001Z] ACCESS: proclinic@gmail.com | URL: /invoices | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.015Z] ACCESS: proclinic@gmail.com | URL: /booking-config | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.116Z] ACCESS: proclinic@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.187Z] ACCESS: proclinic@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.207Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.221Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.237Z] ACCESS: proclinic@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.279Z] ACCESS: proclinic@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.322Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.353Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.375Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.393Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.411Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.429Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.458Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.482Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.500Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.520Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.542Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.559Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.586Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.610Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.638Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.656Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.676Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.700Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.721Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.740Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.764Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.779Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.795Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.812Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.837Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.853Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.869Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:44.885Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:07:53.683Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:03.739Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.437Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.521Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.523Z] ACCESS: proclinic@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.524Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.525Z] ACCESS: proclinic@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.532Z] ACCESS: proclinic@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.560Z] ACCESS: proclinic@gmail.com | URL: / | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.631Z] ACCESS: proclinic@gmail.com | URL: /staff | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.666Z] ACCESS: proclinic@gmail.com | URL: /patients | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.687Z] ACCESS: proclinic@gmail.com | URL: /appointments | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.731Z] ACCESS: proclinic@gmail.com | URL: /invoices | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.755Z] ACCESS: proclinic@gmail.com | URL: /booking-config | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.775Z] ACCESS: proclinic@gmail.com | URL: /queue | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.814Z] ACCESS: proclinic@gmail.com | URL: /activities | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.856Z] ACCESS: proclinic@gmail.com | URL: /unread-count | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.874Z] ACCESS: proclinic@gmail.com | URL: /stats?role=DOCTOR | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.897Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.923Z] ACCESS: proclinic@gmail.com | URL: /templates | DbRole: DOCTOR | TokenRole: ADMIN
[2026-02-13T12:08:07.961Z] ACCESS: proclinic@gmail.com | URL: /clinics/my | DbRole: DOCTOR | TokenRole: ADMIN
